ID,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
97426078.102791.102791,0,0,0,0,0,0,0,0,0,0
97426078.102845.102791,0.176470588,0.117647059,0.058823529,0.117647059,0.058823529,0.117647059,0.117647059,0.117647059,0.058823529,0.058823529
97472340.106291.106291,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0,0
97474339.108020.108020,0.125,0,0,0,0,0.25,0.375,0.125,0,0.125
97474892.108515.108515,0,0,0,0.333333333,0.111111111,0.444444444,0.111111111,0,0,0
97475174.109157.109157,0.075471698,0.094339623,0.075471698,0.113207547,0.037735849,0.150943396,0.150943396,0.094339623,0.132075472,0.075471698
170454124.36814.36787,0.147058824,0.147058824,0.029411765,0,0,0.323529412,0.147058824,0.147058824,0.058823529,0
170454124.36787.36787,0,0,0,0,0,1,0,0,0,0
170549651.37654.37654,0.117647059,0.117647059,0,0.235294118,0,0.294117647,0.117647059,0.117647059,0,0
170551850.37909.37908,0.333333333,0.166666667,0,0,0,0,0.166666667,0.333333333,0,0
170552153.38102.38056,0.2,0.1,0,0.1,0,0.3,0.1,0.2,0,0
170554668.38434.38434,0.105263158,0.157894737,0.052631579,0.105263158,0,0.315789474,0.157894737,0.105263158,0,0
13475726.38137.38137,0,0,0,0,0,0,0,0,0,0
13475726.38165.38137,0,0.08,0.08,0.36,0,0.4,0.04,0.04,0,0
13512066.39633.39633,0,0,0,0,0,0,0,0,0,0
13528369.39713.39713,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0
13539596.39908.39908,0.333333333,0,0.333333333,0,0,0.333333333,0,0,0,0
13539610.40060.40060,0,0,0.222222222,0.222222222,0,0.444444444,0,0,0,0.111111111
13654711.41568.41568,0.024691358,0.049382716,0.185185185,0.209876543,0.024691358,0.333333333,0.061728395,0.024691358,0.012345679,0.074074074
13654887.44389.44389,0.166666667,0.083333333,0.083333333,0.083333333,0.083333333,0.166666667,0.083333333,0.083333333,0.083333333,0.083333333
13055351.31249.31249,0,0,0,0,0,0,0,0,0,0
13055351.31275.31249,0.041666667,0.041666667,0.083333333,0.208333333,0,0.375,0.083333333,0.083333333,0.041666667,0.041666667
13092638.32433.32433,0,0.083333333,0.083333333,0.25,0,0.416666667,0.083333333,0,0,0.083333333
13101977.32691.32691,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0
13110236.33597.33597,0.133333333,0.133333333,0.066666667,0,0,0.333333333,0.133333333,0.133333333,0.066666667,0
13110320.34314.34318,0.066666667,0.066666667,0.066666667,0.133333333,0,0.333333333,0.133333333,0.066666667,0.133333333,0
13117462.34837.34837,0,0,0.125,0.375,0,0.375,0.125,0,0,0
13141414.35183.35183,0,0.045454545,0.090909091,0.136363636,0,0.409090909,0.090909091,0.090909091,0.045454545,0.090909091
709417056.16828.16828,0,0,0,0,0,0,0,0,0,0
709417056.16842.16828,0.25,0.25,0,0,0,0,0.5,0,0,0
709444096.17326.17326,0,0.333333333,0,0,0,0.333333333,0.333333333,0,0,0
709452794.17664.17664,0,0,0,0,0,0,0,0,0,0
709611662.17848.17848,0.129032258,0.064516129,0.096774194,0.129032258,0.032258065,0.258064516,0.161290323,0.064516129,0,0.064516129
710076169.18974.18974,0.222222222,0.222222222,0,0,0,0,0.222222222,0.222222222,0.111111111,0
710401766.17183.17183,0.2,0,0,0.2,0,0.2,0.2,0,0,0.2
710401766.17249.17183,0.146341463,0.048780488,0.048780488,0.146341463,0.024390244,0.12195122,0.195121951,0.097560976,0.073170732,0.097560976
710483200.18312.18312,0.083333333,0,0.125,0.208333333,0.041666667,0.291666667,0.125,0,0,0.125
711405192.18969.18969,0,0,0,0,0,0,0,0,0,0
711652075.18001.18001,0.166666667,0.111111111,0.055555556,0.166666667,0,0.277777778,0.166666667,0.055555556,0,0
711652611.18567.18567,0.5,0,0,0,0,0,0.5,0,0,0
539164486.187011.186989,0.181818182,0.045454545,0,0.181818182,0,0.318181818,0.181818182,0.045454545,0.045454545,0
539164486.186989.186989,0,0,0,0,0,0,0,0,0,0
539198093.187802.187802,0,0,0.285714286,0.285714286,0,0.142857143,0.142857143,0,0,0.142857143
539203240.188014.188014,0.086956522,0,0.130434783,0.217391304,0.043478261,0.304347826,0.043478261,0.043478261,0,0.130434783
539203563.188708.188708,0,0.125,0.125,0.125,0,0.25,0.25,0,0,0.125
539302976.191303.191303,0.111111111,0.333333333,0,0,0,0.222222222,0.333333333,0,0,0
539927718.191797.191797,0,0,0.142857143,0.285714286,0,0.285714286,0.142857143,0,0,0.142857143
539928537.192080.192080,0.0625,0.1875,0.0625,0.1875,0,0.1875,0.25,0,0.0625,0
534940157.26399.26372,0.5,0,0,0,0,0,0.5,0,0,0
534940157.26372.26372,0,0,0,0,0,0,0,0,0,0
534960518.26798.26798,0,0,0,0,0,0,0,0,0,0
534987924.27168.27168,0,0,0,0,0,0,0.5,0.5,0,0
535213315.27379.27379,0,0.090909091,0.090909091,0.363636364,0,0.272727273,0.090909091,0,0,0.090909091
535215674.27774.27774,0.130434783,0.043478261,0.043478261,0.173913043,0.043478261,0.217391304,0.173913043,0.086956522,0,0.086956522
535217009.28426.28426,0,0,0,0,0,0.5,0.5,0,0,0
535217670.28692.28692,0,0,0,0.5,0,0.5,0,0,0,0
527661344.134882.134848,0,0,0,0,0,0,0.5,0.5,0,0
527661344.134918.134848,0.033898305,0.084745763,0.033898305,0.220338983,0.016949153,0.322033898,0.101694915,0.033898305,0.016949153,0.13559322
528008685.137235.137235,0,0,0.111111111,0.333333333,0,0.222222222,0.222222222,0.111111111,0,0
531016442.11529.11529,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0.142857143,0.142857143,0,0.142857143
535859571.11743.11743,0.06122449,0.040816327,0.12244898,0.102040816,0.020408163,0.265306122,0.224489796,0.12244898,0.020408163,0.020408163
535865174.13860.13860,0.071428571,0,0.071428571,0.214285714,0.071428571,0.285714286,0.071428571,0.071428571,0.071428571,0.071428571
535878602.14373.14373,0.03030303,0.03030303,0.045454545,0.242424242,0.03030303,0.363636364,0.121212121,0.060606061,0,0.075757576
536004349.16254.16254,0.08,0.04,0.04,0.24,0,0.44,0.12,0.04,0,0
536041726.17373.17373,0,0,0,0.333333333,0,0.333333333,0.222222222,0,0.111111111,0
399342246.98179.98179,0,0,0,0.2,0,0.4,0.2,0.2,0,0
399342246.98236.98179,0.090909091,0,0,0.272727273,0,0.272727273,0.181818182,0.090909091,0,0.090909091
399892842.98784.98784,0.108108108,0.081081081,0.081081081,0.108108108,0.027027027,0.162162162,0.27027027,0.054054054,0.027027027,0.081081081
399952656.100101.100101,0.068965517,0.034482759,0,0.275862069,0,0.344827586,0.137931034,0.103448276,0,0.034482759
400442106.100980.100980,0.05,0.05,0,0.3,0,0.4,0.15,0.05,0,0
400482438.101801.101801,0.083333333,0.055555556,0.055555556,0.194444444,0.055555556,0.361111111,0.138888889,0,0.027777778,0.027777778
400655436.103669.103669,0.083333333,0,0,0.083333333,0,0.5,0.166666667,0.166666667,0,0
400657294.104399.104399,0.138888889,0.083333333,0.055555556,0.222222222,0,0.277777778,0.166666667,0.055555556,0,0
400677698.105157.105157,0.0625,0.0625,0.0625,0.125,0,0.375,0.25,0.0625,0,0
100646530.28800.28762,0,0,0,0.5,0,0.5,0,0,0,0
100646530.28762.28762,0,0,0,0,0,0,0,0,0,0
100783978.28875.28875,0.1,0.166666667,0.033333333,0.166666667,0,0.133333333,0.2,0.066666667,0.066666667,0.066666667
103509566.29831.29831,0,0.153846154,0,0.076923077,0,0.153846154,0.384615385,0.076923077,0.153846154,0
103517246.30257.30257,0,0,0,0,0,0,0,0,0,0
103518966.30257.30257,0.147058824,0.088235294,0.058823529,0.058823529,0,0.117647059,0.205882353,0.176470588,0.117647059,0.029411765
86036261.21021.21021,0,0,0,0,0,0,0,0,0,0
86036261.21031.21021,0.096774194,0.064516129,0.064516129,0.161290323,0.032258065,0.290322581,0.193548387,0.032258065,0.032258065,0.032258065
86773223.21984.21984,0.117647059,0.058823529,0.117647059,0.117647059,0,0.176470588,0.235294118,0.117647059,0,0.058823529
89025285.22866.22866,0.071428571,0.214285714,0.071428571,0,0,0.285714286,0.285714286,0.071428571,0,0
89033220.23630.23630,0.058823529,0.058823529,0.058823529,0.117647059,0.117647059,0.294117647,0.235294118,0,0,0.058823529
89044467.24611.24611,0,0.333333333,0,0,0,0.333333333,0.333333333,0,0,0
421911911.43367.43367,0.214285714,0.178571429,0.035714286,0.035714286,0,0.178571429,0.25,0.107142857,0,0
421917955.1128.1128,0.181818182,0.181818182,0,0.090909091,0,0.090909091,0.272727273,0.090909091,0,0.090909091
421923729.44711.44711,0,0,0,0,0,0,0,0,0,0
421924946.46205.46205,0.1875,0.1625,0.0375,0.0375,0.05,0.1375,0.2375,0.1125,0.0125,0.025
421927056.47303.47303,0,0,0,1,0,0,0,0,0,0
421943753.45499.45499,0.1,0.1,0,0.2,0,0.1,0.3,0,0.1,0.1
421947315.50296.50296,0.166666667,0,0.166666667,0.333333333,0,0.333333333,0,0,0,0
421947718.50624.50624,0,0,0,0,0,0,0,0,0,0
421954338.50701.50701,0.166666667,0.166666667,0,0.083333333,0,0.166666667,0.333333333,0.083333333,0,0
421978314.48945.48945,0.25,0,0,0,0,0.5,0.25,0,0,0
421837830.81541.81541,0,0,0.125,0.25,0.125,0.375,0,0,0,0.125
421856627.80316.80316,0,0,0,0,0,0,0,0,0,0
421857084.52643.52643,0,0,0,0,0,0,0,0,0,0
421941643.72669.72669,0,0,0,0.25,0,0.3125,0.1875,0.1875,0,0.0625
421941776.64114.64114,0,0,0,0,0,1,0,0,0,0
422024409.62476.62476,0.230769231,0.230769231,0,0.153846154,0,0.153846154,0.230769231,0,0,0
422054306.58945.58945,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0
422063705.59222.59222,0,0.125,0.125,0.25,0.125,0.125,0.125,0,0,0.125
422063899.63949.63949,0,0,0,0,0,0,0,0,0,0
286766369.30404.30404,0,0,0,0,0,0,0,0,0,0
286766369.30442.30404,0.444444444,0,0,0,0,0.111111111,0.444444444,0,0,0
286767258.30875.30875,0.3,0.1,0,0,0,0.1,0.4,0.1,0,0
286770301.31170.31170,0,0,0.333333333,0.333333333,0,0,0.333333333,0,0,0
286770979.31394.31394,0.2,0,0,0.1,0,0.2,0.3,0.1,0,0.1
286771655.31869.31869,0.4,0,0,0.2,0,0.2,0.2,0,0,0
286773087.32272.32272,0.2,0,0.1,0.1,0,0.2,0.3,0.1,0,0
286776882.33377.33377,0.142857143,0,0,0.142857143,0,0.285714286,0.285714286,0,0.142857143,0
286646807.29514.29514,0,0,0,0,0,0,0,0,0,0
286646807.29528.29514,0,0.25,0,0.25,0,0.25,0.25,0,0,0
286697818.29824.29824,0.1875,0.125,0.0625,0,0.0625,0.0625,0.25,0.1875,0.0625,0
286757216.30131.30131,0.142857143,0.142857143,0.095238095,0.047619048,0.095238095,0.095238095,0.142857143,0.142857143,0.095238095,0
286773625.30404.30404,0.230769231,0.153846154,0,0.076923077,0,0.076923077,0.230769231,0.153846154,0.076923077,0
286775178.30877.30877,0.222222222,0.111111111,0,0.111111111,0,0.111111111,0.222222222,0.111111111,0.111111111,0
286778463.31175.31175,0,0,0,0.5,0,0.5,0,0,0,0
419110532.110664.110664,0,0,0,0,0,0,0,0,0,0
419110532.110713.110664,0.0625,0.0625,0.0625,0.25,0.0625,0.3125,0.0625,0.0625,0,0.0625
419139939.112924.112924,0,0,0,0.307692308,0,0.538461538,0,0.076923077,0.076923077,0
419142482.113478.113478,0.1,0.1,0.1,0.3,0,0.1,0.1,0.1,0.1,0
419154415.113739.113739,0,0,0,0,0,0,0,0,0,0
419161309.113878.113878,0,0,0,0,0,0,0,0,0,0
419172536.114057.114057,0,0,0,0.4,0,0.6,0,0,0,0
419176013.114430.114430,0,0,0,0.5,0,0.5,0,0,0,0
419177393.114612.114612,0.1,0.1,0,0,0,0.1,0.4,0.2,0.1,0
416495527.21724.21724,0,0,0,0,0,0,0,0,0,0
416495527.21767.21724,0,0,0,0.615384615,0,0.153846154,0.153846154,0,0,0.076923077
416560655.22525.22525,0.043478261,0.130434783,0.043478261,0.086956522,0,0.130434783,0.260869565,0.173913043,0.130434783,0
416755063.23778.23778,0,0.25,0,0,0,0,0.5,0,0.25,0
416777088.24426.24426,0.058823529,0.058823529,0.058823529,0.176470588,0,0.235294118,0.176470588,0.058823529,0.058823529,0.117647059
419238639.30830.30830,0,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0.166666667
800138779.80441.80441,0,0,0,0,0,0,0,0,0,0
800138779.80454.80441,0,0.086956522,0.086956522,0.173913043,0.086956522,0.304347826,0.086956522,0.086956522,0,0.086956522
800188544.81401.81401,0.071428571,0.035714286,0.035714286,0.107142857,0.035714286,0.285714286,0.142857143,0.214285714,0,0.071428571
800190382.82063.82063,0,0,0,0,0,0,0,0,0,0
800273197.82179.82179,0,0,0.055555556,0.055555556,0,0.5,0,0.277777778,0,0.111111111
800282221.83394.83394,0.115384615,0.115384615,0.038461538,0.076923077,0,0.230769231,0.230769231,0.153846154,0,0.038461538
800307458.84116.84116,0,0.157894737,0.052631579,0.052631579,0.052631579,0.157894737,0.157894737,0.210526316,0.052631579,0.105263158
800428275.85100.85100,0,0,0.083333333,0.083333333,0.083333333,0.291666667,0.083333333,0.166666667,0,0.208333333
801734045.86168.86168,0.157894737,0.105263158,0.052631579,0.105263158,0,0.105263158,0.263157895,0.157894737,0.052631579,0
801773042.87477.87477,0.166666667,0.083333333,0.083333333,0.083333333,0,0,0.25,0.25,0.083333333,0
802088875.88457.88457,0,0.333333333,0,0,0,0,0.666666667,0,0,0
752274996.64009.63962,0.026315789,0.052631579,0.157894737,0.052631579,0.052631579,0.368421053,0.078947368,0.078947368,0.026315789,0.105263158
752274996.63962.63962,0.333333333,0,0,0,0,0,0.333333333,0.333333333,0,0
752275367.66328.66328,0,0,0.125,0.25,0.125,0.25,0,0,0,0.25
752279677.66585.66585,0,0,0,0,0,1,0,0,0,0
753132612.66903.66903,0.125,0,0,0.125,0.0625,0.375,0.0625,0.125,0,0.125
753135142.68156.68156,0,0,0.125,0.25,0,0.5,0,0,0,0.125
753160363.68703.68703,0.066666667,0.066666667,0,0.4,0,0.333333333,0.066666667,0.066666667,0,0
753187627.70084.70084,0,0,0,0,0,1,0,0,0,0
753252648.70223.70223,0.166666667,0.166666667,0,0.166666667,0,0.333333333,0.166666667,0,0,0
753342545.71232.71232,0.071428571,0,0,0.428571429,0,0.285714286,0.142857143,0.071428571,0,0
753386861.72307.72307,0.015873016,0.031746032,0.079365079,0.111111111,0.095238095,0.26984127,0.238095238,0.063492063,0.015873016,0.079365079
420988468.68104.68104,0,0,0,0,0,0,0,0,0,0
420988468.68127.68104,0,0.090909091,0.090909091,0.090909091,0.090909091,0.363636364,0.181818182,0,0,0.090909091
420991405.68548.68548,0.057142857,0.142857143,0.028571429,0.171428571,0.028571429,0.171428571,0.2,0.028571429,0.114285714,0.057142857
420998443.69598.69598,0,0.142857143,0.142857143,0,0.142857143,0.142857143,0.285714286,0,0.142857143,0
421000354.69796.69796,0,0.333333333,0.333333333,0,0,0,0.333333333,0,0,0
421001586.70153.70153,0.023809524,0.095238095,0.095238095,0.166666667,0.047619048,0.166666667,0.19047619,0,0.119047619,0.095238095
420238290.70448.70410,0.06122449,0.020408163,0.102040816,0.142857143,0.12244898,0.326530612,0.163265306,0.020408163,0,0.040816327
420238290.70410.70410,0,0,0,1,0,0,0,0,0,0
420367015.58601.0,0.06122449,0.020408163,0.102040816,0.142857143,0.12244898,0.326530612,0.163265306,0.020408163,0,0.040816327
420367250.58601.0,0.06122449,0.020408163,0.102040816,0.142857143,0.12244898,0.326530612,0.163265306,0.020408163,0,0.040816327
420367579.58601.0,0.06122449,0.020408163,0.102040816,0.142857143,0.12244898,0.326530612,0.163265306,0.020408163,0,0.040816327
420766511.58619.0,0.06122449,0.020408163,0.102040816,0.142857143,0.12244898,0.326530612,0.163265306,0.020408163,0,0.040816327
558820294.92692.92692,0,0,0,0,0,0,1,0,0,0
558820294.92754.92692,0.058823529,0.058823529,0,0.058823529,0.117647059,0.235294118,0.294117647,0.117647059,0,0.058823529
558822680.94447.94447,0,0,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1
558823477.94980.94980,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0.333333333,0,0,0
558830422.95363.95363,0.054545455,0.036363636,0.090909091,0.163636364,0.018181818,0.4,0.109090909,0.054545455,0.036363636,0.036363636
558831539.99139.99139,0,0,0,0,0,0,0.5,0,0.5,0
558831895.99361.99361,0,0,0.285714286,0,0.142857143,0.285714286,0.285714286,0,0,0
558835366.100215.100215,0,0,0,0,0,0.333333333,0.5,0,0.166666667,0
558836565.100562.100562,0,0,0,0,0,1,0,0,0,0
558842000.100842.100842,0,0.25,0,0,0,0.25,0.5,0,0,0
558844805.101194.101194,0,0,0,0,0,0.5,0.5,0,0,0
557460332.59541.59541,0,0,0,0,0,0,0,0,0,0
557460332.59569.59541,0,0,0.086956522,0.304347826,0.043478261,0.391304348,0.043478261,0.043478261,0.043478261,0.043478261
557461999.60762.60762,0,0,0,0,0,0,0,0,0,0
557467544.60914.60914,0,0.25,0,0,0,0.25,0.25,0,0.25,0
557470404.61040.61040,0,0,0.111111111,0.555555556,0,0.333333333,0,0,0,0
557477145.61522.61522,0,0.090909091,0.090909091,0.181818182,0.090909091,0.272727273,0.090909091,0,0.090909091,0.090909091
557491531.61854.61854,0,0.166666667,0.166666667,0,0,0.416666667,0.166666667,0.083333333,0,0
557515715.62640.62640,0.036363636,0.036363636,0.127272727,0.309090909,0,0.309090909,0.127272727,0.036363636,0,0.018181818
557541460.64739.64739,0,0,0,0,0,0,0,0,0,0
557542208.65101.65101,0,0,0,0,0,0,0,0,0,0
557544613.65225.65225,0,0,0,0,0,0,0,0,0,0
169150061.91736.91723,0.090909091,0.045454545,0.090909091,0.318181818,0,0.272727273,0.136363636,0,0,0.045454545
169150061.91723.91723,0,0,0,0,0,0,0,0,0,0
169244671.92640.92640,0.078431373,0.039215686,0.156862745,0.156862745,0.039215686,0.31372549,0.117647059,0.019607843,0,0.078431373
169271681.94517.94517,0.1,0,0,0.4,0,0.3,0.1,0.1,0,0
169339463.94876.94876,0.075,0.075,0.125,0.2,0,0.325,0.05,0.05,0.05,0.05
169481309.95049.95049,0,0,0,0.5,0,0.5,0,0,0,0
169485770.96844.95452,0.071428571,0,0.214285714,0.214285714,0.071428571,0.357142857,0.071428571,0,0,0
169641455.97118.97118,0.041666667,0,0.166666667,0.25,0,0.416666667,0.041666667,0,0.041666667,0.041666667
171740252.107046.107007,0.028571429,0,0.142857143,0.228571429,0.085714286,0.314285714,0.057142857,0.028571429,0,0.114285714
171740252.107007.107007,0,0,0,0,0,0,0,0,0,0
171755788.108440.108440,0,0,0,0,0,0.75,0,0.25,0,0
171758316.109070.109070,0,0,0.2,0.2,0.2,0.2,0,0,0,0.2
171758633.109196.109196,0,0,0,0,0,1,0,0,0,0
171766332.109296.109296,0,0,0.2,0.2,0,0.6,0,0,0,0
422588276.4880.4880,0,0,0,0,0,0,0,0,0,0
422588276.4906.4880,0,0.095238095,0.19047619,0.095238095,0,0.333333333,0.19047619,0.047619048,0,0.047619048
422591572.6745.6745,0,0,0.181818182,0.181818182,0.181818182,0.272727273,0,0,0,0.181818182
422601634.7404.7404,0,0,0,0,0,0,0,0,0,0
422601871.7483.7483,0,0,0,0,0,1,0,0,0,0
422602372.7691.7691,0,0,0,0,1,0,0,0,0,0
422521539.519.485,0,0,0.095238095,0.047619048,0.047619048,0.285714286,0.285714286,0.142857143,0.047619048,0.047619048
422521539.485.485,0,0,0,0,0,0,0,0,0,0
422588567.1826.1358,0,0,0,0,0,1,0,0,0,0
422606267.1170.1151,0,0,0.2,0,0,0.2,0.2,0.4,0,0
422610350.2664.2664,0,0,0,1,0,0,0,0,0,0
422639113.2664.2664,0.117647059,0,0.058823529,0.058823529,0.058823529,0.294117647,0.235294118,0.058823529,0,0.117647059
434286502.112843.112843,0,0,0,0,0,0,0,0,0,0
434286502.112868.112843,0.16,0.04,0.16,0.2,0.04,0.12,0.12,0.04,0.04,0.08
434331815.114671.114671,0,0,0.25,0,0.25,0.25,0.25,0,0,0
434362565.115609.115609,0,0,0,0,0,1,0,0,0,0
434371858.120424.120424,0.069767442,0.023255814,0.046511628,0.186046512,0.023255814,0.348837209,0.162790698,0.046511628,0,0.093023256
434427625.122738.122738,0.152173913,0.108695652,0.02173913,0.065217391,0,0.195652174,0.260869565,0.130434783,0.065217391,0
434430473.125658.125658,0.25,0,0,0,0,0.5,0.25,0,0,0
434431198.126117.126117,0.214285714,0.142857143,0.142857143,0,0,0.142857143,0.142857143,0.071428571,0.142857143,0
434431863.126707.126707,0.058823529,0.117647059,0,0.235294118,0,0.176470588,0.235294118,0.058823529,0.117647059,0
433347505.87981.87981,0,0,0,0,0,0,0,0,0,0
433347505.88006.87981,0.1,0,0.2,0,0.1,0.3,0.1,0.1,0,0.1
433423698.92125.92125,0.181818182,0.181818182,0,0.181818182,0,0.181818182,0.181818182,0,0.090909091,0
433438980.92837.92837,0.037037037,0.111111111,0.074074074,0.148148148,0.037037037,0.296296296,0.148148148,0.037037037,0.111111111,0
433506944.95070.95070,0.176470588,0.117647059,0.058823529,0.058823529,0.058823529,0.176470588,0.235294118,0.058823529,0.058823529,0
433553923.100581.100581,0.058823529,0.058823529,0.117647059,0.235294118,0.058823529,0.294117647,0.058823529,0,0,0.117647059
434140043.101649.101649,0.185185185,0.148148148,0.111111111,0.074074074,0,0.074074074,0.222222222,0.111111111,0.037037037,0.037037037
434145624.102631.102631,0,0,0,0,0,1,0,0,0,0
434269360.103351.103351,0,0.125,0,0.25,0,0.375,0.125,0,0.125,0
779426585.4517.4499,0.285714286,0,0,0,0.142857143,0.285714286,0.285714286,0,0,0
779426585.4499.4499,0,0,0,0,0,0,0,0,0,0
780016916.5001.5001,0,0.142857143,0,0.142857143,0,0.142857143,0.428571429,0,0.142857143,0
780026720.5632.5632,0,0,0.25,0.083333333,0.083333333,0.416666667,0.083333333,0,0,0.083333333
780033199.6109.6109,0.071428571,0.214285714,0.071428571,0.142857143,0,0,0.428571429,0.071428571,0,0
780114648.6637.6639,0,0,0.125,0.375,0,0.375,0,0,0,0.125
780115193.6858.6858,0,0,0,0,0,1,0,0,0,0
780166201.6637.6637,0.111111111,0.111111111,0,0.111111111,0.111111111,0,0.333333333,0.111111111,0.111111111,0
780175776.7075.7075,0.095238095,0.095238095,0,0.142857143,0,0.095238095,0.333333333,0.047619048,0.19047619,0
533273009.1260.1230,0,0,0,0,0,1,0,0,0,0
533273009.1230.1230,0,0,0,0,0,1,0,0,0,0
574216340.1468.1468,0,0,0.2,0.2,0,0.4,0,0,0,0.2
708958957.1729.1729,0,0,0,0.25,0,0.5,0.25,0,0,0
718623923.2234.2234,0,0,0,0,0,1,0,0,0,0
719487342.2415.2415,0,0,0,0,0,0,0,0,0,0
745438295.2567.2567,0,0,0,0,0,0,0,0,0,0
745812705.2765.2765,0,0,0,0,0,0,0,0,0,0
746989113.2987.2987,0,0,0,0,0,0,0,0,0,0
663151302.9932.9932,0,0,0,0,0,1,0,0,0,0
663151302.9957.9932,0,0,0,0,0,1,0,0,0,0
663163416.10168.10168,0,0,0,0.428571429,0,0.428571429,0,0,0,0.142857143
666869286.7768.7768,0.1,0,0.1,0.4,0,0.4,0,0,0,0
666927889.8209.8209,0.121212121,0.060606061,0.151515152,0.212121212,0,0.272727273,0.060606061,0.03030303,0.03030303,0.060606061
692033893.6692.6692,0.2,0.1,0.1,0.2,0.2,0,0.2,0,0,0
692089867.7285.7285,0.157894737,0.105263158,0,0.157894737,0,0.157894737,0.210526316,0.052631579,0.052631579,0.105263158
661930475.8720.8720,0,0,0,0,0,0,0,0,0,0
661930475.8737.8720,0,0,0.333333333,0,0,0,0.666666667,0,0,0
661946305.9166.9166,0,0,0,0,0,1,0,0,0,0
662038956.9330.9330,0.117647059,0.029411765,0.117647059,0.205882353,0.117647059,0.294117647,0.029411765,0,0,0.088235294
662699824.8218.8218,0,0,0,0,0,0,0,0,0,0
662701153.8218.8218,0,0,0,0.5,0,0.5,0,0,0,0
487542576.118313.118295,0,0,0,0.5,0,0.5,0,0,0,0
487542576.118295.118295,0,0,0,0,0,0,0,0,0,0
487543470.118567.118567,0.042553191,0,0.042553191,0.29787234,0.042553191,0.361702128,0.106382979,0.042553191,0.021276596,0.042553191
487543798.119916.119916,0,0,0.285714286,0.142857143,0.142857143,0.285714286,0.142857143,0,0,0
487544145.120264.120264,0.076923077,0.076923077,0,0.230769231,0,0.384615385,0.153846154,0.076923077,0,0
487544784.120943.120942,0,0,1,0,0,0,0,0,0,0
487546100.121281.121281,0,0,0,0.4,0,0.4,0.2,0,0,0
487546837.122090.122090,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0
487549960.122656.122656,0.085106383,0.021276596,0.085106383,0.191489362,0.063829787,0.255319149,0.127659574,0.085106383,0.021276596,0.063829787
487552020.123963.123963,0.5,0,0,0,0,0.5,0,0,0,0
487553229.124205.124205,0.075471698,0.037735849,0.075471698,0.226415094,0,0.283018868,0.132075472,0.018867925,0.056603774,0.094339623
487173205.114869.107753,0.055555556,0.055555556,0.222222222,0.111111111,0.055555556,0.166666667,0.055555556,0.055555556,0.055555556,0.166666667
487173205.114842.107753,0,0,0,0,0,0,0,0,0,0
487173896.115728.115728,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0.222222222
487248521.116208.116562,0,0,0,0,0,0,0,0,0,0
487310948.116561.116561,0.076923077,0.153846154,0,0.230769231,0,0.153846154,0.153846154,0.153846154,0.076923077,0
487421626.116956.116956,0,0,0,0,1,0,0,0,0,0
406661806.77733.77712,0.090909091,0,0.181818182,0.181818182,0,0.363636364,0.090909091,0,0,0.090909091
406661806.77712.77712,0,0,0,0,0,0,0,0,0,0
406664106.78547.78547,0,0,0,0,0,0,0,0,0,0
406678409.78996.78996,0.111111111,0,0.111111111,0.222222222,0,0.222222222,0.111111111,0.111111111,0,0.111111111
406780565.79334.79334,0.052631579,0.052631579,0,0.315789474,0,0.421052632,0.105263158,0.052631579,0,0
406846615.80756.80756,0,0,0,0,0,0.666666667,0.333333333,0,0,0
406857302.81012.81012,0.142857143,0,0,0.142857143,0,0.285714286,0.142857143,0.142857143,0.142857143,0
406862431.81229.81229,0.055555556,0,0.055555556,0.111111111,0.055555556,0.333333333,0.166666667,0.111111111,0.055555556,0.055555556
406863822.81229.81229,0,0,0,0,0,0,1,0,0,0
410361068.60705.60688,0,0,0,1,0,0,0,0,0,0
410361068.60688.60688,0,0,0,0,0,0,0,0,0,0
410375317.61003.61003,0,0.058823529,0.117647059,0.176470588,0.117647059,0.294117647,0.117647059,0,0.117647059,0
410396213.61699.61699,0.2,0.2,0,0,0,0.2,0.2,0,0.2,0
410403687.62215.62215,0.071428571,0,0.142857143,0.214285714,0,0.357142857,0.071428571,0.071428571,0,0.071428571
410472525.62652.62652,0,0,0,0,0,0,0,0,0,0
19183186.15618.15607,0.125,0,0,0.125,0,0.375,0.25,0,0,0.125
19183186.15607.15607,0,0,0,0,0,0,0,0,0,0
19197076.16133.16133,0.142857143,0.142857143,0,0.142857143,0,0.142857143,0.142857143,0.142857143,0.142857143,0
19922399.16350.16350,0,0,0,0,0,1,0,0,0,0
20119852.16531.16531,0.166666667,0.166666667,0,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667
20124622.16807.16807,0.142857143,0.142857143,0,0.142857143,0,0.285714286,0.142857143,0.071428571,0.071428571,0
